frame,time_s,frame_w,frame_h,body_x,body_y,far_ep_x,far_ep_y,near_ep_x,near_ep_y,t_along,lm_00_x,lm_00_y,lm_00_z,lm_01_x,lm_01_y,lm_01_z,lm_02_x,lm_02_y,lm_02_z,lm_03_x,lm_03_y,lm_03_z,lm_04_x,lm_04_y,lm_04_z,lm_05_x,lm_05_y,lm_05_z,lm_06_x,lm_06_y,lm_06_z,lm_07_x,lm_07_y,lm_07_z,lm_08_x,lm_08_y,lm_08_z,lm_09_x,lm_09_y,lm_09_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,lm_21_x,lm_21_y,lm_21_z,lm_22_x,lm_22_y,lm_22_z,lm_23_x,lm_23_y,lm_23_z,lm_24_x,lm_24_y,lm_24_z,lm_25_x,lm_25_y,lm_25_z,lm_26_x,lm_26_y,lm_26_z,lm_27_x,lm_27_y,lm_27_z,lm_28_x,lm_28_y,lm_28_z,lm_29_x,lm_29_y,lm_29_z,lm_30_x,lm_30_y,lm_30_z,lm_31_x,lm_31_y,lm_31_z,lm_32_x,lm_32_y,lm_32_z
44,1.5,720,1280,330,523,298,527,515,1268,0.006676,0.45816,0.319683,-0.356095,0.46182,0.316896,-0.350357,0.463662,0.316867,-0.350356,0.465318,0.316793,-0.350424,0.455852,0.31681,-0.351448,0.453744,0.31674,-0.351498,0.451906,0.316644,-0.351556,0.46775,0.31655,-0.269672,0.449146,0.316349,-0.275955,0.460756,0.322301,-0.321638,0.454134,0.322143,-0.323731,0.481573,0.32532,-0.19387,0.432085,0.324071,-0.16836,0.496942,0.345367,-0.252463,0.413867,0.330753,-0.111143,0.472757,0.339312,-0.358753,0.420051,0.348458,-0.093701,0.466609,0.338487,-0.385859,0.420159,0.352832,-0.098294,0.464603,0.33565,-0.38258,0.423747,0.352126,-0.109235,0.465619,0.335749,-0.358912,0.42504,0.350526,-0.096309,0.474719,0.360485,0.002943,0.444912,0.359237,-0.002826,0.470132,0.383763,-0.026184,0.44961,0.376426,-0.167041,0.465708,0.409178,0.110811,0.452578,0.408244,-0.056792,0.463557,0.411365,0.120813,0.452016,0.410506,-0.050505,0.467197,0.420542,0.038418,0.458799,0.419168,-0.152239
45,1.5333,720,1280,329,520,296,526,513,1267,0.004554,0.454209,0.319216,-0.371962,0.458125,0.316285,-0.363762,0.460032,0.316315,-0.363744,0.461804,0.316327,-0.363795,0.45189,0.316129,-0.363262,0.449719,0.31606,-0.363322,0.447785,0.315963,-0.363354,0.464942,0.316228,-0.275273,0.445473,0.315546,-0.275165,0.457073,0.322017,-0.335374,0.450279,0.321715,-0.33549,0.478791,0.324396,-0.195457,0.429689,0.323528,-0.167796,0.495934,0.344897,-0.270484,0.412662,0.329487,-0.099484,0.466621,0.33686,-0.391456,0.419946,0.346701,-0.068709,0.459742,0.336287,-0.419338,0.419648,0.350811,-0.069827,0.457323,0.334118,-0.415495,0.423189,0.349686,-0.078445,0.459376,0.333898,-0.392208,0.424362,0.34809,-0.069804,0.473553,0.358143,0.001716,0.443568,0.356983,-0.001555,0.468481,0.375627,-0.137377,0.449534,0.372861,-0.201564,0.463068,0.405864,-0.042913,0.453351,0.407572,-0.126083,0.460404,0.409973,-0.038205,0.452095,0.410319,-0.124306,0.462425,0.418584,-0.131219,0.460387,0.418132,-0.226608
46,1.5667,720,1280,329,521,295,525,511,1266,0.007352,0.451845,0.3179,-0.386657,0.455208,0.314731,-0.379062,0.457173,0.314564,-0.379062,0.458886,0.314405,-0.379117,0.448808,0.315018,-0.378976,0.446633,0.315013,-0.379034,0.444769,0.314946,-0.379086,0.462354,0.314072,-0.290031,0.443149,0.314545,-0.291899,0.455357,0.320502,-0.349748,0.448405,0.320609,-0.350476,0.478209,0.321784,-0.209719,0.428917,0.323475,-0.183804,0.49519,0.343316,-0.281326,0.412859,0.331096,-0.094263,0.465158,0.33733,-0.396876,0.420262,0.347248,-0.047125,0.457504,0.337607,-0.423337,0.420583,0.350896,-0.046097,0.454571,0.3358,-0.420053,0.424161,0.349719,-0.052739,0.457075,0.335346,-0.397334,0.425131,0.348499,-0.046554,0.473751,0.358106,0.004062,0.443644,0.357251,-0.00396,0.466231,0.377907,-0.053847,0.449731,0.373285,-0.252823,0.461089,0.405125,0.127167,0.455088,0.40964,-0.15996,0.4599,0.407824,0.140812,0.455143,0.414841,-0.156077,0.461566,0.416751,0.060848,0.460537,0.418504,-0.269145
47,1.6,720,1280,329,521,293,525,509,1265,0.008104,0.450963,0.316946,-0.353718,0.45398,0.313702,-0.340415,0.455889,0.313447,-0.340494,0.457624,0.313197,-0.340559,0.448098,0.314139,-0.340044,0.446003,0.314157,-0.340037,0.444123,0.314107,-0.340104,0.460696,0.3127,-0.248299,0.442049,0.313579,-0.250439,0.454015,0.319343,-0.314197,0.447684,0.319577,-0.315126,0.477055,0.320608,-0.180658,0.427801,0.322823,-0.157721,0.494643,0.340843,-0.230617,0.412225,0.332506,-0.108084,0.465842,0.340135,-0.329686,0.420234,0.349855,-0.119592,0.457276,0.340909,-0.356997,0.420932,0.353236,-0.127499,0.454588,0.339548,-0.35642,0.424959,0.352432,-0.134833,0.457701,0.33895,-0.330877,0.425435,0.351535,-0.121235,0.473333,0.35839,0.007141,0.442241,0.357461,-0.007102,0.467185,0.377981,0.013545,0.449547,0.382778,-0.224569,0.459779,0.396767,0.173022,0.45532,0.418317,-0.190003,0.457319,0.401168,0.185731,0.455179,0.42598,-0.192049,0.463275,0.405582,0.126132,0.463199,0.425312,-0.29817
48,1.6333,720,1280,328,519,291,524,507,1263,0.007249,0.450293,0.315977,-0.353492,0.453106,0.312942,-0.342451,0.45504,0.31276,-0.342495,0.456806,0.312579,-0.342567,0.447216,0.313246,-0.342591,0.445036,0.313251,-0.342635,0.44306,0.313212,-0.342701,0.459502,0.312255,-0.249482,0.440261,0.312607,-0.251356,0.45354,0.31854,-0.316891,0.446796,0.318812,-0.317799,0.476144,0.319767,-0.180583,0.425215,0.322087,-0.169955,0.491739,0.339081,-0.208182,0.412882,0.337261,-0.151526,0.470605,0.348241,-0.294859,0.427346,0.35453,-0.214123,0.46423,0.352612,-0.329498,0.433551,0.358896,-0.235771,0.460788,0.349313,-0.339577,0.438138,0.35741,-0.246759,0.462229,0.347961,-0.298811,0.437319,0.355627,-0.21849,0.471325,0.358465,0.008024,0.43925,0.35752,-0.007965,0.468046,0.378505,-0.073658,0.446939,0.382221,-0.219785,0.457466,0.397267,0.125819,0.455196,0.413674,-0.100435,0.454631,0.40007,0.140562,0.455625,0.418457,-0.093208,0.457829,0.408088,0.06947,0.462352,0.423227,-0.198669
49,1.6667,720,1280,326,520,289,523,505,1262,0.009742,0.448665,0.314669,-0.307481,0.451292,0.311617,-0.300219,0.453006,0.311474,-0.300226,0.454598,0.311343,-0.300262,0.445848,0.312048,-0.301071,0.443714,0.312188,-0.301157,0.441689,0.312272,-0.301247,0.457002,0.311484,-0.225978,0.438699,0.312174,-0.231378,0.451741,0.317424,-0.277019,0.445517,0.317654,-0.278801,0.473419,0.320557,-0.149044,0.423921,0.322344,-0.166289,0.48636,0.33679,-0.115024,0.412708,0.340742,-0.14679,0.474818,0.352538,-0.165093,0.421486,0.356482,-0.198416,0.476373,0.358299,-0.181597,0.424799,0.361809,-0.217699,0.471592,0.357557,-0.197603,0.429387,0.360122,-0.232236,0.4704,0.355243,-0.171995,0.429274,0.358524,-0.204205,0.466306,0.358567,0.008015,0.437558,0.358613,-0.007964,0.460799,0.379603,0.004222,0.445457,0.384634,-0.070123,0.453667,0.398716,0.16836,0.453281,0.414549,0.024097,0.451658,0.401165,0.181885,0.453469,0.418377,0.029643,0.454653,0.409273,0.120247,0.461796,0.424339,-0.057846
50,1.7,720,1280,326,520,286,522,502,1260,0.012116,0.447015,0.314542,-0.345776,0.449573,0.311156,-0.337522,0.451339,0.310977,-0.33751,0.452973,0.310818,-0.337549,0.443956,0.311686,-0.336516,0.441821,0.311859,-0.336631,0.439802,0.311992,-0.336724,0.456132,0.310994,-0.258509,0.437107,0.312071,-0.255752,0.450672,0.317306,-0.31373,0.444246,0.317784,-0.31314,0.474914,0.321688,-0.174137,0.422703,0.323006,-0.186819,0.488705,0.339299,-0.151488,0.409408,0.343739,-0.193519,0.482187,0.358068,-0.201836,0.420834,0.356625,-0.284234,0.481025,0.364845,-0.221487,0.424966,0.360495,-0.310048,0.477225,0.362704,-0.235963,0.428676,0.35827,-0.320363,0.474941,0.360496,-0.207764,0.42815,0.356882,-0.289137,0.465736,0.362513,0.00449,0.436837,0.362475,-0.004488,0.460346,0.388026,-0.015307,0.443735,0.389368,-2.3e-05,0.45433,0.399882,0.175754,0.451699,0.413427,0.169441,0.453677,0.401967,0.192513,0.453324,0.417093,0.183549,0.455376,0.41045,0.126415,0.457627,0.424133,0.104556
51,1.7333,720,1280,325,521,284,521,500,1259,0.014977,0.447009,0.313783,-0.283084,0.449667,0.310509,-0.27599,0.45135,0.310336,-0.275968,0.452828,0.310173,-0.275991,0.444175,0.310757,-0.277473,0.441955,0.310761,-0.277543,0.439797,0.310724,-0.277582,0.455366,0.310401,-0.198425,0.436432,0.311076,-0.206691,0.450291,0.316554,-0.250574,0.443712,0.316755,-0.253127,0.473661,0.321077,-0.114516,0.421653,0.323041,-0.146459,0.489256,0.336971,-0.048609,0.409184,0.345086,-0.172378,0.491433,0.354804,-0.075137,0.421515,0.35311,-0.280265,0.492689,0.359694,-0.086575,0.42544,0.353911,-0.307841,0.49003,0.358337,-0.103401,0.428983,0.351185,-0.316797,0.487411,0.356829,-0.080992,0.428662,0.350849,-0.28516,0.46624,0.362762,0.004458,0.435821,0.363494,-0.004437,0.461992,0.388639,0.050258,0.442399,0.390399,0.040292,0.456252,0.400447,0.241657,0.448497,0.414081,0.194218,0.45512,0.402526,0.259176,0.448034,0.416408,0.208065,0.455909,0.413688,0.208766,0.453037,0.425108,0.142384
52,1.7667,720,1280,324,523,282,520,498,1257,0.019129,0.446691,0.312471,-0.306573,0.449589,0.309448,-0.301077,0.451283,0.309328,-0.301085,0.452991,0.309184,-0.301142,0.443989,0.309526,-0.301501,0.441839,0.309493,-0.301558,0.439776,0.309448,-0.30162,0.456079,0.309307,-0.223015,0.436381,0.309889,-0.227484,0.450285,0.315435,-0.275879,0.443398,0.315294,-0.27718,0.474443,0.320149,-0.13292,0.421405,0.321905,-0.159459,0.490058,0.331979,-0.079724,0.409072,0.343783,-0.241203,0.496709,0.350525,-0.108756,0.42548,0.340739,-0.38675,0.501746,0.355227,-0.118776,0.431148,0.341994,-0.419237,0.498284,0.357451,-0.134046,0.433875,0.339404,-0.420909,0.495704,0.356729,-0.114058,0.433015,0.338826,-0.389502,0.466459,0.36179,0.004438,0.434032,0.363199,-0.004432,0.463038,0.387254,0.041329,0.440975,0.388488,0.026565,0.456849,0.403997,0.184428,0.444218,0.414156,0.182654,0.455927,0.406898,0.198847,0.444427,0.416515,0.195377,0.460014,0.417769,0.120804,0.447104,0.425392,0.118038
53,1.8,720,1280,324,525,280,520,496,1256,0.022408,0.447568,0.310895,-0.304623,0.450368,0.307848,-0.297308,0.452076,0.307723,-0.297286,0.453811,0.307552,-0.297304,0.44477,0.308083,-0.296928,0.442635,0.308156,-0.297006,0.440559,0.308227,-0.297038,0.456909,0.307495,-0.219011,0.437141,0.308627,-0.218013,0.451102,0.313682,-0.272975,0.444293,0.313885,-0.272896,0.474742,0.318648,-0.129562,0.422236,0.319945,-0.157729,0.490541,0.328894,-0.083456,0.408811,0.342705,-0.234497,0.49669,0.346771,-0.116109,0.430076,0.335329,-0.374107,0.501092,0.35065,-0.124665,0.436021,0.335458,-0.402798,0.497903,0.351686,-0.139423,0.438844,0.332842,-0.401295,0.495797,0.35106,-0.120949,0.437651,0.332549,-0.375006,0.466844,0.357691,0.004417,0.433137,0.358934,-0.004422,0.463094,0.38021,-0.136284,0.439723,0.386459,-0.004272,0.459239,0.407913,-0.061041,0.441818,0.413662,0.116996,0.458559,0.411034,-0.057562,0.442191,0.415712,0.126214,0.461023,0.420554,-0.150437,0.444294,0.424498,0.044529
54,1.8333,720,1280,324,528,278,519,493,1254,0.028144,0.448062,0.310042,-0.327104,0.450807,0.30698,-0.323017,0.452574,0.306817,-0.322988,0.454315,0.306644,-0.32302,0.445059,0.307358,-0.32153,0.442868,0.307447,-0.321657,0.440801,0.307482,-0.321713,0.457391,0.306251,-0.24984,0.437722,0.307272,-0.24345,0.45158,0.312699,-0.296326,0.4448,0.312799,-0.29472,0.475291,0.316761,-0.146518,0.422518,0.317026,-0.182614,0.49099,0.327878,-0.11301,0.406579,0.339921,-0.277022,0.498364,0.345895,-0.152769,0.430188,0.334204,-0.42789,0.500257,0.349329,-0.16226,0.437621,0.334681,-0.458126,0.497605,0.349079,-0.176034,0.440493,0.331384,-0.454142,0.495929,0.348261,-0.157045,0.438809,0.331219,-0.42768,0.466575,0.354283,0.003462,0.431109,0.355307,-0.003472,0.463195,0.378958,-0.200429,0.437962,0.384304,-0.004811,0.4632,0.411727,-0.157956,0.438089,0.413334,0.116416,0.462569,0.416122,-0.158944,0.438616,0.415542,0.123279,0.460018,0.422718,-0.267034,0.43994,0.423984,0.03937
55,1.8667,720,1280,323,523,276,518,491,1252,0.023548,0.448388,0.308152,-0.353353,0.45113,0.305064,-0.346723,0.452893,0.304876,-0.346711,0.454616,0.30469,-0.346727,0.445256,0.305508,-0.345237,0.442989,0.305615,-0.345337,0.440918,0.305635,-0.345391,0.457692,0.304385,-0.260736,0.43799,0.305501,-0.253316,0.451743,0.310752,-0.317424,0.44512,0.31083,-0.315657,0.475758,0.315665,-0.159707,0.422881,0.315012,-0.184656,0.491162,0.328247,-0.121691,0.404303,0.338011,-0.27718,0.498157,0.346073,-0.16776,0.432498,0.335447,-0.427859,0.500105,0.349646,-0.179599,0.439954,0.336434,-0.458697,0.497683,0.349078,-0.193537,0.44284,0.333863,-0.455638,0.495615,0.348057,-0.172158,0.441491,0.33337,-0.427735,0.465574,0.354628,-0.00648,0.429264,0.354991,0.00661,0.463101,0.376608,-0.262993,0.4358,0.383408,0.107469,0.464419,0.41496,-0.230187,0.435292,0.403249,0.348054,0.464665,0.422809,-0.232698,0.436146,0.405271,0.367969,0.460354,0.423984,-0.361487,0.435611,0.415755,0.292969
56,1.9,720,1280,323,528,274,517,489,1250,0.031872,0.448579,0.306438,-0.348234,0.451331,0.303125,-0.341098,0.453057,0.302896,-0.341108,0.45473,0.302655,-0.341138,0.445437,0.303598,-0.340421,0.443106,0.303701,-0.340504,0.441059,0.303738,-0.340537,0.457917,0.302573,-0.254365,0.438071,0.303833,-0.250371,0.451888,0.309377,-0.311476,0.445342,0.309603,-0.310591,0.475899,0.313883,-0.159822,0.422383,0.314904,-0.180262,0.491301,0.329158,-0.144132,0.400519,0.336994,-0.248523,0.496876,0.347089,-0.228268,0.432423,0.338629,-0.384495,0.498663,0.351602,-0.252793,0.43829,0.340307,-0.415868,0.495997,0.35062,-0.268307,0.441517,0.3379,-0.418564,0.49433,0.34936,-0.234993,0.4402,0.337181,-0.386384,0.464421,0.354751,-0.011503,0.427606,0.355294,0.011718,0.462757,0.379414,-0.253301,0.433725,0.381795,0.149874,0.464401,0.423147,-0.230101,0.434639,0.402727,0.402717,0.464179,0.432798,-0.233799,0.43767,0.405418,0.423953,0.464038,0.431424,-0.363666,0.433147,0.416929,0.353372
57,1.9333,720,1280,323,527,271,515,486,1247,0.0343,0.448445,0.305306,-0.376373,0.451108,0.302005,-0.368037,0.452872,0.301884,-0.36805,0.454573,0.301758,-0.368103,0.445259,0.302383,-0.368258,0.442885,0.302558,-0.368329,0.440711,0.302697,-0.368352,0.457583,0.302126,-0.279656,0.437672,0.303269,-0.279291,0.451816,0.308323,-0.339392,0.44511,0.308775,-0.339445,0.474956,0.313558,-0.195057,0.420691,0.315599,-0.199708,0.490737,0.329954,-0.181395,0.397246,0.335653,-0.250525,0.495591,0.348315,-0.253854,0.422957,0.343808,-0.370452,0.497566,0.354585,-0.280213,0.429247,0.346918,-0.401047,0.494226,0.354331,-0.296168,0.434498,0.344605,-0.409739,0.492612,0.352119,-0.260784,0.432802,0.343226,-0.374844,0.462934,0.357167,-0.01682,0.427446,0.357637,0.016993,0.461,0.384322,-0.182685,0.430834,0.381301,0.193504,0.46451,0.42215,-0.131985,0.434579,0.401392,0.462058,0.465372,0.430666,-0.133286,0.437133,0.402844,0.484804,0.463494,0.431348,-0.260027,0.432075,0.415906,0.416803
58,1.9667,720,1280,322,527,269,514,484,1245,0.035995,0.447801,0.30482,-0.302088,0.450847,0.301776,-0.292623,0.452663,0.301789,-0.292632,0.454359,0.301776,-0.292661,0.444852,0.301702,-0.294547,0.442417,0.301669,-0.294606,0.44012,0.301624,-0.294617,0.457264,0.302398,-0.210321,0.436652,0.3023,-0.218932,0.451025,0.30814,-0.26842,0.443618,0.308129,-0.270976,0.474925,0.313699,-0.141585,0.418294,0.316165,-0.151857,0.490154,0.334211,-0.14654,0.393429,0.335232,-0.182239,0.494865,0.352679,-0.243992,0.412094,0.349162,-0.295721,0.496585,0.358237,-0.274007,0.41586,0.355184,-0.326864,0.493597,0.356785,-0.290942,0.420951,0.352519,-0.338753,0.492186,0.354858,-0.252169,0.420539,0.35079,-0.301448,0.461141,0.361864,-0.012443,0.425738,0.361429,0.01257,0.459326,0.388308,-0.134781,0.428072,0.384737,0.140235,0.462786,0.422275,-0.066839,0.43276,0.402177,0.377296,0.462818,0.43169,-0.061768,0.434708,0.403857,0.397635,0.460539,0.435191,-0.164354,0.432241,0.416543,0.335085
59,2.0,720,1280,320,529,266,513,481,1242,0.04029,0.446769,0.30427,-0.246382,0.449803,0.301192,-0.236649,0.451696,0.301185,-0.236667,0.453252,0.301172,-0.236696,0.443677,0.301074,-0.23869,0.44128,0.301001,-0.238731,0.43892,0.300911,-0.23876,0.45627,0.302231,-0.157935,0.435462,0.301837,-0.167228,0.449987,0.307715,-0.214547,0.442388,0.307481,-0.217305,0.473819,0.313979,-0.093956,0.415906,0.316162,-0.103053,0.488461,0.336201,-0.08456,0.391075,0.334673,-0.099899,0.488484,0.352136,-0.200156,0.403381,0.351484,-0.185503,0.489735,0.357065,-0.235028,0.405051,0.356805,-0.210372,0.485962,0.355707,-0.257844,0.410133,0.35523,-0.224269,0.484381,0.353984,-0.210074,0.41077,0.353726,-0.191506,0.460241,0.363722,-0.010851,0.424139,0.363301,0.010955,0.458296,0.39155,-0.116566,0.429346,0.390248,0.105494,0.459377,0.424077,-0.057999,0.431337,0.403152,0.336367,0.458889,0.434112,-0.049915,0.432081,0.405268,0.35699,0.457344,0.437597,-0.160498,0.431589,0.418547,0.298927
60,2.0333,720,1280,318,536,264,512,479,1239,0.050557,0.443873,0.303632,-0.275318,0.446996,0.300535,-0.267756,0.449017,0.300507,-0.267796,0.450691,0.300491,-0.267879,0.44081,0.30049,-0.267599,0.43854,0.300412,-0.267658,0.436227,0.300291,-0.267726,0.454148,0.301666,-0.187496,0.433143,0.301238,-0.186716,0.447326,0.307117,-0.241931,0.439765,0.306957,-0.241954,0.472216,0.31492,-0.115684,0.412999,0.314364,-0.107368,0.485853,0.341044,-0.115766,0.387151,0.332599,-0.09697,0.473633,0.348051,-0.271211,0.39586,0.350207,-0.192942,0.4714,0.349649,-0.306925,0.396622,0.354828,-0.218246,0.469701,0.346098,-0.3178,0.402898,0.353016,-0.2332,0.46922,0.345596,-0.277909,0.403758,0.351582,-0.200113,0.45928,0.363011,-0.00726,0.42234,0.36281,0.007423,0.456777,0.390249,-0.099202,0.429928,0.38995,0.004369,0.453199,0.42108,0.02433,0.431803,0.417941,0.169739,0.450924,0.429047,0.033486,0.432681,0.42106,0.182514,0.450193,0.436103,-0.063872,0.432632,0.429573,0.093654
61,2.0667,720,1280,316,533,261,510,476,1237,0.049666,0.44037,0.302592,-0.340931,0.443815,0.299687,-0.330708,0.445962,0.299694,-0.330708,0.44777,0.299681,-0.33078,0.437271,0.299445,-0.330003,0.434992,0.299306,-0.330051,0.432623,0.299136,-0.330084,0.451081,0.300567,-0.239655,0.429206,0.299774,-0.236331,0.443886,0.306013,-0.304398,0.436028,0.305739,-0.303764,0.468785,0.314784,-0.164324,0.409366,0.312888,-0.134807,0.484607,0.339829,-0.228626,0.383595,0.32762,-0.132233,0.464582,0.335478,-0.388951,0.390067,0.346663,-0.207384,0.458356,0.334901,-0.427118,0.389895,0.352347,-0.230154,0.45698,0.331928,-0.426794,0.395673,0.351496,-0.244401,0.457852,0.331795,-0.391594,0.397228,0.349665,-0.214065,0.456926,0.359982,0.001282,0.41908,0.35927,-0.001205,0.455336,0.387596,-0.09354,0.430467,0.385744,-0.110653,0.449368,0.418982,0.06761,0.43084,0.41481,0.057672,0.445747,0.422329,0.07975,0.429113,0.418149,0.070632,0.448425,0.433456,-0.013038,0.434005,0.428006,-0.021577
62,2.1,720,1280,315,533,258,509,474,1234,0.051919,0.436078,0.301111,-0.394524,0.439592,0.298174,-0.382419,0.441723,0.298227,-0.382433,0.4436,0.298273,-0.382509,0.432939,0.297863,-0.382867,0.430574,0.297732,-0.382931,0.428176,0.297579,-0.382983,0.446618,0.299118,-0.284281,0.424186,0.298222,-0.286698,0.439329,0.304731,-0.355881,0.431406,0.304375,-0.356835,0.464331,0.31345,-0.204688,0.404234,0.311911,-0.185638,0.481483,0.338552,-0.287724,0.379958,0.322989,-0.148512,0.45635,0.329243,-0.451275,0.386218,0.342218,-0.187077,0.447933,0.328193,-0.490338,0.386027,0.347041,-0.203187,0.445854,0.324685,-0.487784,0.390701,0.345777,-0.215817,0.447601,0.324895,-0.453219,0.39252,0.34431,-0.191799,0.455258,0.355942,0.002749,0.417026,0.355871,-0.002641,0.4521,0.383612,-0.100004,0.429854,0.379785,-0.164087,0.446142,0.418508,0.035467,0.429004,0.415095,-0.033432,0.443536,0.419728,0.04419,0.427141,0.417989,-0.02652,0.446548,0.43274,-0.0589,0.434402,0.427832,-0.140531
63,2.1333,720,1280,313,535,255,508,471,1231,0.056287,0.430028,0.299783,-0.418854,0.433574,0.296373,-0.410388,0.435868,0.296279,-0.41039,0.437868,0.296194,-0.41045,0.426842,0.296419,-0.409509,0.424576,0.29637,-0.409584,0.42231,0.296296,-0.409646,0.44158,0.29652,-0.314588,0.419623,0.296532,-0.311156,0.434114,0.303258,-0.379261,0.426005,0.303101,-0.378617,0.460146,0.310091,-0.223018,0.400876,0.308964,-0.203296,0.479606,0.334931,-0.303714,0.377356,0.320766,-0.142335,0.45198,0.32483,-0.463508,0.382402,0.340401,-0.153161,0.442579,0.324174,-0.500207,0.38274,0.344715,-0.16384,0.439727,0.321151,-0.49676,0.386983,0.343162,-0.177247,0.441772,0.321101,-0.464328,0.388269,0.341951,-0.156838,0.452556,0.353316,0.003243,0.415515,0.353689,-0.003157,0.446471,0.382971,-0.022575,0.429326,0.380446,-0.131667,0.442138,0.418356,0.127142,0.428452,0.419025,-0.007299,0.439587,0.419241,0.136529,0.426161,0.4223,-0.000835,0.443565,0.432444,0.042146,0.434919,0.430235,-0.11085
64,2.1667,720,1280,311,536,252,507,468,1228,0.059405,0.42614,0.298439,-0.41918,0.428954,0.294876,-0.408718,0.431283,0.294753,-0.408746,0.433448,0.294604,-0.408794,0.422179,0.294919,-0.408917,0.419896,0.29487,-0.408952,0.417873,0.294809,-0.409012,0.436715,0.294334,-0.302823,0.414746,0.294648,-0.305542,0.430122,0.301395,-0.375989,0.422133,0.301464,-0.377021,0.456945,0.306151,-0.20651,0.397092,0.307472,-0.199393,0.47958,0.330997,-0.286352,0.373638,0.320258,-0.148054,0.450361,0.326169,-0.453634,0.378874,0.339548,-0.202311,0.439372,0.326371,-0.493594,0.379192,0.343792,-0.220936,0.436288,0.323259,-0.493955,0.383596,0.342433,-0.233909,0.438938,0.322872,-0.456503,0.38486,0.341159,-0.207015,0.450121,0.351788,0.01389,0.413281,0.352971,-0.013872,0.444874,0.380771,0.049403,0.427117,0.380794,-0.201568,0.438326,0.412338,0.231171,0.426873,0.425477,-0.164982,0.435546,0.414345,0.244573,0.425767,0.433674,-0.169336,0.443854,0.423629,0.164067,0.433533,0.433779,-0.303185
65,2.2,720,1280,309,536,248,505,464,1225,0.062819,0.423435,0.296323,-0.343934,0.426127,0.292896,-0.329846,0.42822,0.292826,-0.329876,0.43011,0.292758,-0.329934,0.41956,0.292868,-0.335576,0.417088,0.29281,-0.3356,0.414745,0.29274,-0.33563,0.432294,0.293041,-0.220907,0.411471,0.292826,-0.245831,0.427164,0.299508,-0.299713,0.419053,0.299432,-0.307782,0.450411,0.306555,-0.129659,0.392767,0.307395,-0.161726,0.476774,0.328506,-0.197209,0.371102,0.322207,-0.11854,0.447199,0.328376,-0.371889,0.375639,0.340561,-0.158119,0.436955,0.330585,-0.408151,0.375832,0.34465,-0.173871,0.434383,0.32677,-0.411675,0.380837,0.342881,-0.189687,0.436338,0.326463,-0.375981,0.382211,0.341669,-0.163262,0.445119,0.352777,0.02125,0.409346,0.354061,-0.021124,0.447497,0.371496,-0.109081,0.424911,0.391137,-0.133827,0.436411,0.40597,0.033613,0.424034,0.43252,-0.068853,0.432349,0.409064,0.045234,0.422595,0.439095,-0.069252,0.443226,0.416722,-0.034651,0.432732,0.442191,-0.189683
66,2.2333,720,1280,308,538,245,504,461,1222,0.06763,0.419997,0.296162,-0.269539,0.423094,0.292464,-0.258621,0.425215,0.292425,-0.258644,0.427243,0.292382,-0.258681,0.41678,0.292438,-0.261993,0.414346,0.292404,-0.262041,0.411876,0.292386,-0.262093,0.430195,0.292537,-0.162294,0.407525,0.292601,-0.178784,0.423876,0.299437,-0.230453,0.415636,0.299308,-0.235535,0.448483,0.305065,-0.081711,0.387266,0.307383,-0.119267,0.475354,0.325864,-0.116845,0.370097,0.323252,-0.13584,0.452946,0.330927,-0.279116,0.37363,0.343447,-0.256001,0.446865,0.33861,-0.317842,0.372842,0.349353,-0.287849,0.442327,0.335447,-0.329516,0.378913,0.347831,-0.306399,0.443061,0.333049,-0.286722,0.380544,0.345859,-0.264559,0.443875,0.353466,0.01942,0.405502,0.356551,-0.019339,0.447972,0.368245,-0.143609,0.422712,0.393907,-0.124138,0.435065,0.402115,0.001419,0.421114,0.438586,-0.067675,0.429933,0.405048,0.013183,0.42021,0.446158,-0.067856,0.435722,0.413579,-0.061567,0.433328,0.450714,-0.18088
