frame,time_s,frame_w,frame_h,body_x,body_y,far_ep_x,far_ep_y,near_ep_x,near_ep_y,t_along,lm_00_x,lm_00_y,lm_00_z,lm_01_x,lm_01_y,lm_01_z,lm_02_x,lm_02_y,lm_02_z,lm_03_x,lm_03_y,lm_03_z,lm_04_x,lm_04_y,lm_04_z,lm_05_x,lm_05_y,lm_05_z,lm_06_x,lm_06_y,lm_06_z,lm_07_x,lm_07_y,lm_07_z,lm_08_x,lm_08_y,lm_08_z,lm_09_x,lm_09_y,lm_09_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,lm_21_x,lm_21_y,lm_21_z,lm_22_x,lm_22_y,lm_22_z,lm_23_x,lm_23_y,lm_23_z,lm_24_x,lm_24_y,lm_24_z,lm_25_x,lm_25_y,lm_25_z,lm_26_x,lm_26_y,lm_26_z,lm_27_x,lm_27_y,lm_27_z,lm_28_x,lm_28_y,lm_28_z,lm_29_x,lm_29_y,lm_29_z,lm_30_x,lm_30_y,lm_30_z,lm_31_x,lm_31_y,lm_31_z,lm_32_x,lm_32_y,lm_32_z
20,0.6667,720,1280,325,490,302,508,539,1216,-0.013083,0.444563,0.284695,-0.307731,0.447094,0.281975,-0.301763,0.44877,0.281837,-0.301765,0.45018,0.281739,-0.301793,0.441729,0.282097,-0.302161,0.439934,0.282044,-0.30222,0.438177,0.281988,-0.302257,0.45285,0.282255,-0.234591,0.436179,0.282763,-0.237959,0.447863,0.287172,-0.28022,0.441284,0.287279,-0.281234,0.470109,0.294875,-0.16564,0.423743,0.295958,-0.171221,0.481415,0.315329,-0.134725,0.414772,0.317595,-0.14301,0.48853,0.333973,-0.179978,0.407469,0.337245,-0.18801,0.491076,0.338776,-0.196645,0.404325,0.341278,-0.205161,0.489076,0.339212,-0.215742,0.406106,0.341498,-0.227871,0.487258,0.337917,-0.188198,0.408381,0.340401,-0.198024,0.463439,0.333415,0.007762,0.436926,0.333666,-0.007802,0.457659,0.358953,0.073509,0.443155,0.357836,-0.014841,0.458978,0.382872,0.202439,0.444787,0.384129,0.095061,0.457791,0.385915,0.211644,0.444074,0.387184,0.102435,0.463988,0.391184,0.14566,0.448864,0.392681,0.023789
21,0.7,720,1280,325,490,302,508,539,1217,-0.013082,0.444273,0.285507,-0.315769,0.44687,0.282745,-0.310357,0.448522,0.282614,-0.310353,0.44988,0.282498,-0.310384,0.441523,0.282824,-0.310071,0.439703,0.282767,-0.310133,0.437932,0.282696,-0.310171,0.452438,0.282877,-0.244361,0.435824,0.283299,-0.244676,0.447525,0.287907,-0.288629,0.440895,0.287947,-0.288767,0.469599,0.295404,-0.175511,0.422831,0.296228,-0.176451,0.481414,0.315926,-0.146268,0.414142,0.318119,-0.144965,0.489642,0.334609,-0.190851,0.406353,0.338444,-0.188707,0.492215,0.339096,-0.207797,0.402223,0.342123,-0.205665,0.490295,0.339491,-0.226893,0.404369,0.342489,-0.228488,0.488571,0.338246,-0.199069,0.406954,0.341505,-0.198747,0.463471,0.333725,0.007599,0.436687,0.334127,-0.007637,0.457916,0.359527,0.071681,0.443172,0.358133,-0.004265,0.458994,0.38297,0.204193,0.444671,0.383993,0.114243,0.457844,0.385972,0.213942,0.444108,0.387172,0.122466,0.46419,0.391289,0.147862,0.448719,0.392703,0.045047
22,0.7333,720,1280,325,490,302,508,539,1217,-0.013082,0.443952,0.286021,-0.303088,0.446539,0.283242,-0.29742,0.448129,0.283111,-0.297421,0.449455,0.282989,-0.297451,0.441253,0.283311,-0.297556,0.439377,0.283249,-0.297615,0.437624,0.28318,-0.297649,0.452025,0.283333,-0.231859,0.435312,0.283709,-0.233934,0.447134,0.288393,-0.276163,0.440544,0.288392,-0.276805,0.468973,0.295496,-0.164254,0.422267,0.296494,-0.168615,0.481193,0.315925,-0.133617,0.413669,0.31827,-0.139131,0.489884,0.334538,-0.179307,0.405842,0.338656,-0.18464,0.492251,0.339065,-0.195902,0.401078,0.342513,-0.201927,0.490313,0.339467,-0.215079,0.403097,0.342878,-0.223947,0.488742,0.338195,-0.187611,0.405882,0.341876,-0.194325,0.463492,0.333719,0.007623,0.436553,0.334184,-0.007657,0.459618,0.359413,0.0703,0.443336,0.358065,-0.001917,0.459038,0.382937,0.197952,0.44477,0.383864,0.111785,0.457864,0.385934,0.2069,0.444322,0.387079,0.119642,0.464536,0.391349,0.141513,0.449174,0.392714,0.044906
23,0.7667,720,1280,325,490,302,508,539,1218,-0.013081,0.443375,0.286721,-0.302886,0.446128,0.283954,-0.293888,0.447721,0.283847,-0.29388,0.449055,0.283744,-0.29389,0.440808,0.284048,-0.295649,0.438863,0.284031,-0.295725,0.437075,0.283999,-0.295806,0.451723,0.28395,-0.22643,0.434768,0.284369,-0.233622,0.446568,0.289095,-0.275073,0.439905,0.289099,-0.274289,0.468579,0.295923,-0.15945,0.421749,0.296698,-0.158958,0.481101,0.316385,-0.132308,0.413279,0.318549,-0.121528,0.490019,0.334823,-0.170744,0.405775,0.339174,-0.163167,0.492268,0.339344,-0.184772,0.401387,0.342974,-0.177905,0.490287,0.339611,-0.204297,0.403628,0.343453,-0.20054,0.488743,0.338301,-0.178713,0.406414,0.342358,-0.172917,0.4635,0.333807,0.007264,0.436122,0.334391,-0.007285,0.460884,0.359142,0.048092,0.443346,0.357966,-0.004156,0.459121,0.382655,0.179095,0.445148,0.383341,0.113101,0.457884,0.385519,0.18862,0.445086,0.386353,0.121366,0.464969,0.391422,0.125764,0.44921,0.392531,0.048072
24,0.8,720,1280,325,489,302,508,539,1218,-0.014348,0.443207,0.287287,-0.28858,0.445939,0.284553,-0.283236,0.447524,0.28444,-0.283229,0.448902,0.284314,-0.283246,0.440652,0.284651,-0.283739,0.438692,0.284637,-0.283787,0.436892,0.284595,-0.283816,0.451561,0.284345,-0.219309,0.434419,0.284831,-0.222243,0.446374,0.289635,-0.261394,0.439716,0.289638,-0.261264,0.468287,0.295898,-0.149919,0.421453,0.297118,-0.150137,0.480996,0.316314,-0.108615,0.413217,0.319236,-0.112101,0.490126,0.334849,-0.142948,0.405771,0.339541,-0.152679,0.492339,0.339489,-0.155327,0.401922,0.343233,-0.16674,0.490379,0.339711,-0.174486,0.403683,0.343668,-0.188898,0.488935,0.338355,-0.150631,0.406356,0.342545,-0.162162,0.463702,0.333768,0.007478,0.436093,0.334392,-0.007503,0.462372,0.358974,0.053198,0.443348,0.35737,-0.011516,0.459153,0.381447,0.18424,0.444996,0.382922,0.11162,0.457895,0.383921,0.195202,0.444808,0.385715,0.116806,0.464979,0.391328,0.136808,0.449118,0.392162,0.037494
25,0.8333,720,1280,325,489,302,508,539,1218,-0.014348,0.443192,0.28793,-0.280151,0.445959,0.285206,-0.275811,0.447544,0.28511,-0.275804,0.448927,0.285003,-0.275823,0.440678,0.285177,-0.27629,0.438724,0.285124,-0.27634,0.436923,0.285056,-0.27636,0.451546,0.284861,-0.213193,0.434321,0.285171,-0.216781,0.446311,0.290242,-0.253409,0.43966,0.29021,-0.254203,0.467851,0.295933,-0.143547,0.421274,0.297202,-0.148966,0.480972,0.316365,-0.102485,0.413075,0.319654,-0.113559,0.490177,0.334848,-0.143839,0.406147,0.339663,-0.157726,0.492403,0.3395,-0.157879,0.402379,0.343531,-0.172873,0.490379,0.339715,-0.177008,0.404374,0.343921,-0.194804,0.488919,0.33837,-0.151724,0.406964,0.342708,-0.167083,0.463708,0.333947,0.008948,0.435922,0.334796,-0.008977,0.463449,0.358967,0.050702,0.443276,0.357984,-0.005732,0.459209,0.381249,0.177767,0.444508,0.382891,0.111873,0.457868,0.383775,0.18756,0.444426,0.385541,0.119722,0.465474,0.391297,0.132283,0.449114,0.39219,0.049863
26,0.8667,720,1280,325,488,302,508,539,1219,-0.015612,0.44332,0.288202,-0.271458,0.446064,0.285577,-0.266667,0.447618,0.285512,-0.266665,0.449049,0.285421,-0.266686,0.441001,0.28543,-0.267387,0.439098,0.285328,-0.267435,0.43727,0.285228,-0.267458,0.451553,0.285211,-0.203084,0.434354,0.285335,-0.207568,0.446328,0.290543,-0.244438,0.439727,0.290393,-0.245749,0.467751,0.295914,-0.135383,0.421239,0.297309,-0.137313,0.48097,0.316621,-0.093321,0.412927,0.319989,-0.099947,0.490213,0.335078,-0.133283,0.406371,0.3399,-0.144722,0.492387,0.339771,-0.146344,0.402715,0.343841,-0.158898,0.490432,0.339949,-0.165079,0.404314,0.344227,-0.180701,0.489006,0.338534,-0.140995,0.406999,0.343011,-0.153902,0.463893,0.333926,0.0075,0.435934,0.334876,-0.007513,0.464421,0.358707,0.027265,0.443229,0.357478,-0.02617,0.459482,0.381133,0.154113,0.444516,0.38284,0.088146,0.458003,0.383717,0.163265,0.444461,0.385344,0.095964,0.465312,0.390995,0.102136,0.448661,0.391708,0.024263
27,0.9,720,1280,325,488,302,508,538,1219,-0.015666,0.443585,0.288753,-0.274034,0.446321,0.286133,-0.269398,0.447866,0.286053,-0.269395,0.449358,0.285938,-0.269416,0.441421,0.285948,-0.270046,0.43956,0.285802,-0.270094,0.437757,0.285667,-0.270114,0.4517,0.285509,-0.205895,0.434454,0.285614,-0.210001,0.446443,0.290987,-0.247096,0.439978,0.290809,-0.248404,0.467706,0.295899,-0.137865,0.421273,0.297291,-0.140719,0.480972,0.316628,-0.096536,0.412953,0.319789,-0.102749,0.490444,0.335057,-0.136224,0.40653,0.339641,-0.145351,0.492593,0.339745,-0.14937,0.402868,0.343676,-0.159078,0.490704,0.339947,-0.168219,0.404785,0.343988,-0.181196,0.489256,0.338532,-0.143955,0.40732,0.342759,-0.154575,0.463968,0.333716,0.007464,0.435947,0.334847,-0.007479,0.464908,0.358479,0.034589,0.443104,0.357484,-0.022115,0.459837,0.381126,0.153552,0.44416,0.382814,0.086803,0.458025,0.383835,0.161889,0.443969,0.385396,0.094039,0.465593,0.390627,0.101287,0.44799,0.391667,0.022358
28,0.9333,720,1280,325,489,302,508,538,1219,-0.014399,0.444866,0.289183,-0.274441,0.44736,0.286574,-0.269336,0.448887,0.286507,-0.269336,0.450395,0.28639,-0.269359,0.442713,0.286274,-0.270286,0.440928,0.286102,-0.270334,0.439155,0.285928,-0.270353,0.452466,0.285755,-0.204118,0.435169,0.285772,-0.209757,0.44723,0.291288,-0.246875,0.44115,0.291103,-0.248586,0.467728,0.295586,-0.134561,0.421307,0.297253,-0.139304,0.480972,0.316611,-0.094488,0.412993,0.319675,-0.104052,0.4908,0.335033,-0.13549,0.406868,0.339493,-0.14679,0.493276,0.339724,-0.148424,0.403787,0.343553,-0.159878,0.491526,0.339931,-0.167395,0.406071,0.343838,-0.181503,0.489988,0.338518,-0.143342,0.408377,0.342609,-0.155652,0.464188,0.333071,0.007443,0.435957,0.334659,-0.007461,0.465746,0.35726,-0.034176,0.443105,0.357486,-0.038302,0.461103,0.381212,0.056855,0.444154,0.383486,0.055035,0.459044,0.384593,0.062206,0.443992,0.386669,0.060097,0.466285,0.390594,-0.006203,0.447806,0.391673,-0.015117
29,0.9667,720,1280,326,489,302,508,538,1220,-0.013977,0.445805,0.289736,-0.24755,0.448346,0.287208,-0.241986,0.44981,0.287138,-0.241985,0.451325,0.28701,-0.242007,0.443647,0.286996,-0.243334,0.441822,0.286843,-0.243389,0.440002,0.2867,-0.243411,0.453524,0.286398,-0.178153,0.436108,0.286415,-0.185328,0.448199,0.291788,-0.220517,0.442155,0.291771,-0.222744,0.467796,0.295731,-0.108404,0.421641,0.297434,-0.121657,0.481004,0.316909,-0.062746,0.413017,0.319731,-0.090355,0.491828,0.335962,-0.101718,0.408447,0.339675,-0.13205,0.4967,0.339986,-0.112838,0.405991,0.344183,-0.144164,0.49501,0.340197,-0.131682,0.40869,0.344458,-0.163787,0.492559,0.338975,-0.109521,0.411222,0.342929,-0.139725,0.46448,0.333111,0.007415,0.436108,0.334728,-0.007425,0.466385,0.3568,-0.078764,0.443106,0.357233,-0.040581,0.463228,0.381572,0.002208,0.444173,0.383542,0.057398,0.460778,0.384943,0.006687,0.44404,0.386664,0.063062,0.466828,0.390971,-0.065582,0.448507,0.391681,-0.010305
30,1.0333,720,1280,328,490,302,508,538,1220,-0.011873,0.447689,0.290693,-0.22802,0.450105,0.288214,-0.222716,0.45158,0.288175,-0.222714,0.453102,0.288087,-0.222737,0.445509,0.287847,-0.224071,0.443675,0.28765,-0.224119,0.441866,0.287475,-0.224138,0.454944,0.287396,-0.16032,0.437664,0.287155,-0.16761,0.449784,0.292852,-0.201411,0.44387,0.292648,-0.203673,0.468005,0.296059,-0.093409,0.42227,0.297487,-0.105313,0.48105,0.317177,-0.049818,0.413732,0.320136,-0.076897,0.49268,0.33628,-0.090195,0.410623,0.340157,-0.11748,0.498369,0.340178,-0.101475,0.408878,0.344829,-0.128664,0.496711,0.340409,-0.120142,0.41113,0.345063,-0.148057,0.494049,0.339255,-0.097981,0.413331,0.34345,-0.124935,0.464987,0.333171,0.005284,0.43647,0.334837,-0.005249,0.466629,0.356287,-0.123991,0.44312,0.356912,-0.038846,0.466894,0.382822,-0.059857,0.444239,0.383643,0.054359,0.464647,0.386281,-0.056993,0.444092,0.386666,0.059495,0.467694,0.392413,-0.134655,0.448349,0.392436,-0.013523
31,1.0667,720,1280,329,492,302,508,538,1221,-0.008928,0.449034,0.290915,-0.208885,0.451331,0.288452,-0.202393,0.452853,0.288412,-0.202396,0.454333,0.288327,-0.202424,0.446869,0.28816,-0.204153,0.445015,0.288006,-0.20421,0.443157,0.287867,-0.204233,0.455944,0.287992,-0.140109,0.438805,0.287801,-0.149544,0.451086,0.293137,-0.182996,0.445304,0.293019,-0.185885,0.46898,0.297506,-0.07625,0.423344,0.298665,-0.093689,0.481272,0.31804,-0.035271,0.414275,0.320377,-0.069475,0.493782,0.337313,-0.073104,0.411573,0.340322,-0.105336,0.49987,0.340767,-0.083187,0.409865,0.345169,-0.1148,0.498191,0.341013,-0.101844,0.412739,0.345318,-0.133301,0.495318,0.339971,-0.080804,0.414884,0.34365,-0.112212,0.46549,0.33375,0.005315,0.436942,0.335261,-0.005283,0.467255,0.356294,-0.172617,0.443186,0.356885,-0.043063,0.469644,0.38499,-0.152066,0.444305,0.384041,0.029921,0.4672,0.390126,-0.153563,0.44414,0.387458,0.032573,0.469144,0.393107,-0.236408,0.448282,0.392548,-0.040829
32,1.1,720,1280,329,494,302,508,538,1221,-0.0064,0.45004,0.291809,-0.214501,0.452379,0.289278,-0.208537,0.453942,0.28924,-0.20854,0.455459,0.289174,-0.208565,0.447878,0.288978,-0.21035,0.446058,0.288832,-0.210404,0.444234,0.28871,-0.210429,0.457093,0.288822,-0.146425,0.439924,0.28864,-0.156132,0.452111,0.294077,-0.188428,0.446341,0.293906,-0.19138,0.469691,0.298155,-0.08096,0.424796,0.299033,-0.099781,0.481722,0.318729,-0.039023,0.41532,0.320906,-0.075205,0.494089,0.337741,-0.074172,0.412938,0.340778,-0.110904,0.499885,0.341268,-0.083585,0.411315,0.345709,-0.121057,0.498319,0.341571,-0.101613,0.414593,0.345762,-0.139365,0.495673,0.340492,-0.081576,0.416775,0.344,-0.117759,0.466326,0.334432,0.005752,0.437819,0.335739,-0.005717,0.467917,0.35752,-0.122256,0.443228,0.357033,-0.058815,0.471453,0.387641,-0.104604,0.444311,0.384947,0.00179,0.46942,0.393515,-0.106684,0.444556,0.38945,0.003607,0.472927,0.393131,-0.183996,0.448262,0.392501,-0.068609
33,1.1333,720,1280,330,495,302,508,538,1221,-0.004718,0.451333,0.292374,-0.227186,0.453652,0.289846,-0.221939,0.455216,0.289796,-0.221943,0.456718,0.289719,-0.221981,0.44922,0.289587,-0.222764,0.447411,0.289452,-0.222828,0.445609,0.289348,-0.222862,0.45845,0.289513,-0.158951,0.44153,0.289408,-0.163376,0.453488,0.294629,-0.200541,0.447784,0.294504,-0.202128,0.471535,0.299718,-0.090827,0.426582,0.300329,-0.105083,0.482804,0.320019,-0.052146,0.416822,0.321651,-0.091095,0.494863,0.338769,-0.106539,0.41464,0.341487,-0.130631,0.50082,0.342072,-0.119731,0.412809,0.346352,-0.141517,0.499456,0.342346,-0.13699,0.416273,0.346403,-0.158547,0.496721,0.341334,-0.114065,0.418594,0.344609,-0.136818,0.466898,0.335936,0.00292,0.438982,0.336968,-0.002862,0.468599,0.35927,-0.107643,0.443567,0.358525,0.042681,0.472547,0.389062,-0.083233,0.444358,0.384878,0.1563,0.470434,0.39483,-0.084624,0.445406,0.389177,0.163726,0.47419,0.394452,-0.165549,0.448363,0.392419,0.102062
34,1.1667,720,1280,330,495,302,508,538,1221,-0.004718,0.452516,0.293096,-0.23413,0.454916,0.290486,-0.228324,0.456464,0.290465,-0.228328,0.457988,0.290396,-0.228357,0.450493,0.290193,-0.229238,0.448801,0.290057,-0.229295,0.447068,0.289945,-0.229319,0.459915,0.290177,-0.164467,0.443204,0.290056,-0.169499,0.454613,0.295369,-0.207469,0.448979,0.295106,-0.209188,0.472921,0.300421,-0.097833,0.428282,0.301015,-0.109687,0.483873,0.320888,-0.058211,0.418476,0.322285,-0.089372,0.495481,0.339363,-0.107381,0.415825,0.341577,-0.12735,0.501136,0.342674,-0.120971,0.413825,0.346335,-0.138153,0.49978,0.343052,-0.137998,0.417139,0.34642,-0.156009,0.497096,0.341992,-0.114682,0.419421,0.344675,-0.133838,0.467906,0.336602,0.001688,0.440042,0.33753,-0.001597,0.468752,0.359185,-0.181688,0.44428,0.358539,0.018434,0.473068,0.388968,-0.15975,0.444496,0.384813,0.133071,0.472243,0.395202,-0.161497,0.446005,0.388686,0.140254,0.474239,0.395924,-0.252237,0.448587,0.392607,0.071138
35,1.2,720,1280,330,495,302,508,538,1221,-0.004718,0.453953,0.293287,-0.242838,0.456386,0.290698,-0.236943,0.45792,0.290698,-0.236946,0.459413,0.290645,-0.236969,0.452026,0.290388,-0.237971,0.45037,0.290244,-0.238014,0.448682,0.290131,-0.238029,0.461459,0.29048,-0.173333,0.444824,0.290323,-0.178147,0.455976,0.295623,-0.216192,0.450302,0.295303,-0.217763,0.474846,0.300721,-0.108281,0.429988,0.301554,-0.11686,0.485264,0.321004,-0.074192,0.419676,0.322667,-0.095717,0.496214,0.339574,-0.125769,0.416943,0.341771,-0.13684,0.501818,0.343033,-0.140684,0.414872,0.346503,-0.149616,0.500572,0.343447,-0.158207,0.418084,0.346595,-0.167766,0.497921,0.342369,-0.133366,0.420381,0.344854,-0.143639,0.468978,0.337434,-0.001152,0.44124,0.338264,0.001233,0.469129,0.360922,-0.129564,0.445202,0.359836,0.059223,0.473495,0.390059,-0.084034,0.444546,0.384771,0.202067,0.474096,0.395567,-0.083341,0.446343,0.387672,0.212748,0.473514,0.398831,-0.169488,0.448585,0.392945,0.149362
36,1.2333,720,1280,330,495,302,508,538,1221,-0.004718,0.45616,0.293273,-0.250864,0.458588,0.290752,-0.245004,0.46005,0.290749,-0.245007,0.461465,0.290705,-0.245033,0.454281,0.290427,-0.246237,0.452523,0.290273,-0.246278,0.450796,0.290152,-0.246294,0.463207,0.29065,-0.18111,0.446735,0.290384,-0.187143,0.458023,0.295678,-0.224103,0.452421,0.295363,-0.225977,0.476365,0.301056,-0.11666,0.431562,0.301604,-0.124302,0.486704,0.321053,-0.081111,0.420971,0.322657,-0.101007,0.49677,0.339875,-0.13069,0.418204,0.341648,-0.144546,0.501813,0.343636,-0.146098,0.415976,0.346386,-0.158361,0.500463,0.344151,-0.163995,0.419379,0.346472,-0.177692,0.497966,0.342946,-0.138441,0.4217,0.344757,-0.152061,0.470032,0.338028,-0.001652,0.442305,0.338893,0.001701,0.46971,0.361806,-0.099961,0.445935,0.361783,0.048113,0.473366,0.390176,-0.026009,0.444883,0.384769,0.183877,0.472609,0.394703,-0.022683,0.446954,0.387785,0.19396,0.473425,0.399552,-0.104631,0.448586,0.393839,0.128991
37,1.2667,720,1280,330,495,302,508,538,1222,-0.004729,0.457644,0.293025,-0.261107,0.460009,0.290495,-0.255545,0.461481,0.290474,-0.255549,0.462833,0.29042,-0.25558,0.455657,0.290226,-0.256805,0.453843,0.290094,-0.25685,0.45211,0.289979,-0.256877,0.464667,0.290352,-0.191568,0.448115,0.290187,-0.197784,0.459633,0.295421,-0.234261,0.454009,0.295135,-0.236172,0.478185,0.30149,-0.127082,0.433117,0.301456,-0.135156,0.488403,0.321474,-0.092203,0.422038,0.322638,-0.110265,0.497191,0.340121,-0.142855,0.419224,0.341583,-0.156828,0.501797,0.344091,-0.159423,0.416432,0.346293,-0.172956,0.500375,0.344712,-0.177816,0.420073,0.346385,-0.193242,0.497972,0.343499,-0.151042,0.422443,0.344697,-0.165087,0.470852,0.338391,-0.002335,0.443586,0.339325,0.002361,0.470322,0.363348,-0.036966,0.446659,0.362422,0.063763,0.473686,0.390519,0.058622,0.444923,0.383902,0.223119,0.473652,0.395095,0.064341,0.447174,0.386536,0.236309,0.473336,0.400444,-0.011575,0.448585,0.393777,0.174736
38,1.3,720,1280,330,494,302,508,538,1222,-0.005991,0.459147,0.292994,-0.262726,0.461502,0.290466,-0.257828,0.462982,0.290446,-0.257831,0.464442,0.290387,-0.257859,0.457042,0.29018,-0.258923,0.455283,0.29,-0.258966,0.453496,0.289837,-0.258993,0.46646,0.290257,-0.195078,0.449736,0.290023,-0.200753,0.461237,0.295387,-0.236161,0.455695,0.294975,-0.237901,0.480026,0.301264,-0.130754,0.43498,0.301086,-0.137274,0.489581,0.321313,-0.095194,0.423079,0.322243,-0.109996,0.498383,0.340273,-0.143334,0.420305,0.340656,-0.156879,0.502814,0.344643,-0.159385,0.417609,0.345647,-0.172735,0.501504,0.345252,-0.178244,0.421462,0.345727,-0.194183,0.499125,0.343909,-0.151606,0.423875,0.344142,-0.165656,0.472033,0.338257,-0.002815,0.445086,0.339065,0.002835,0.470888,0.363962,-0.012733,0.447056,0.362245,0.058588,0.473981,0.390855,0.079285,0.444925,0.381825,0.213154,0.473565,0.395344,0.084461,0.446148,0.383364,0.225978,0.473402,0.400793,0.012145,0.448072,0.393191,0.166915
39,1.3333,720,1280,331,493,302,508,538,1223,-0.006846,0.460625,0.292351,-0.270441,0.462838,0.289722,-0.265995,0.464314,0.289639,-0.265994,0.465778,0.289514,-0.26602,0.458307,0.289555,-0.267087,0.456489,0.289368,-0.267129,0.454646,0.289174,-0.267153,0.467831,0.289361,-0.201982,0.450851,0.289155,-0.20752,0.462793,0.294623,-0.243006,0.457332,0.294274,-0.244702,0.481827,0.300721,-0.134515,0.435943,0.299961,-0.14143,0.491419,0.321122,-0.096989,0.424185,0.321689,-0.112032,0.499185,0.340168,-0.146001,0.42066,0.339904,-0.160261,0.502713,0.344337,-0.162237,0.418226,0.344946,-0.176748,0.501253,0.3449,-0.181546,0.421919,0.345006,-0.199029,0.499113,0.34359,-0.154403,0.424352,0.343534,-0.169447,0.473377,0.338007,-0.002802,0.446011,0.338903,0.002819,0.471435,0.363759,-0.006844,0.447043,0.362152,0.06143,0.474519,0.390832,0.086714,0.445692,0.380276,0.217435,0.47356,0.395125,0.091944,0.446595,0.38113,0.230199,0.473224,0.400853,0.017678,0.448467,0.393163,0.170118
40,1.3667,720,1280,331,492,302,508,538,1223,-0.008107,0.461903,0.291173,-0.301377,0.464204,0.288482,-0.296777,0.465707,0.288366,-0.296779,0.467128,0.288243,-0.296809,0.459554,0.288389,-0.297473,0.457644,0.288262,-0.297517,0.455763,0.288098,-0.297537,0.469013,0.288004,-0.229083,0.45178,0.287967,-0.232597,0.464105,0.293609,-0.272346,0.458386,0.29329,-0.273466,0.483426,0.29912,-0.158464,0.436456,0.298618,-0.157361,0.493123,0.320357,-0.123545,0.425065,0.320598,-0.124484,0.501619,0.339985,-0.174125,0.420327,0.338814,-0.17443,0.50431,0.344242,-0.192205,0.417687,0.343572,-0.191535,0.502156,0.344868,-0.212329,0.421202,0.343701,-0.215906,0.500541,0.343476,-0.18292,0.423548,0.342512,-0.184581,0.474772,0.337192,-0.00573,0.446609,0.338048,0.005755,0.471922,0.363271,-0.014358,0.447336,0.360505,0.086079,0.475238,0.390591,0.083402,0.446913,0.378217,0.254547,0.474041,0.393478,0.088714,0.447798,0.379464,0.268238,0.473177,0.400163,0.009383,0.448472,0.392192,0.206789
41,1.4,720,1280,332,491,302,508,538,1223,-0.008952,0.462041,0.289799,-0.3112,0.464591,0.287116,-0.307037,0.466129,0.287036,-0.307035,0.46767,0.286933,-0.30707,0.459938,0.286994,-0.306744,0.458101,0.286865,-0.306792,0.456291,0.286761,-0.306817,0.470102,0.286807,-0.241042,0.452712,0.286757,-0.240479,0.464497,0.292327,-0.28295,0.458541,0.292041,-0.28288,0.484635,0.298389,-0.171472,0.436938,0.297265,-0.164382,0.49565,0.320317,-0.138204,0.425196,0.319412,-0.128643,0.504021,0.340349,-0.187889,0.419913,0.338413,-0.177242,0.505965,0.344893,-0.206448,0.417297,0.34335,-0.19433,0.503307,0.345557,-0.226235,0.421,0.343509,-0.217756,0.502048,0.344043,-0.196367,0.423421,0.342267,-0.187043,0.475744,0.337147,-0.005661,0.446647,0.337906,0.005675,0.472096,0.363102,0.001678,0.447727,0.360081,0.098562,0.475359,0.390259,0.122029,0.44946,0.377424,0.285189,0.47386,0.393006,0.129983,0.450502,0.378692,0.300983,0.473099,0.400081,0.052776,0.4489,0.391412,0.240022
42,1.4333,720,1280,333,491,302,508,539,1223,-0.008474,0.462243,0.288671,-0.308389,0.465001,0.28602,-0.303878,0.466543,0.285933,-0.303879,0.468123,0.28582,-0.303918,0.460238,0.28596,-0.303286,0.458402,0.285879,-0.303335,0.456633,0.285804,-0.303359,0.47049,0.285852,-0.23786,0.453276,0.285913,-0.235635,0.464978,0.291395,-0.280349,0.45868,0.291039,-0.279809,0.48524,0.298103,-0.170314,0.437366,0.297025,-0.160529,0.497085,0.320112,-0.135321,0.425266,0.319261,-0.124768,0.50641,0.340211,-0.182045,0.419784,0.338255,-0.172854,0.50849,0.344721,-0.200172,0.417033,0.343065,-0.190119,0.50558,0.345365,-0.220452,0.419851,0.343296,-0.213648,0.504389,0.34388,-0.190702,0.422478,0.342108,-0.182905,0.476301,0.337125,-0.006154,0.447,0.337891,0.006162,0.472205,0.363248,0.005517,0.448856,0.361289,0.091565,0.475334,0.390023,0.137633,0.452143,0.377698,0.275678,0.47433,0.392662,0.146909,0.453396,0.378944,0.291454,0.472296,0.39981,0.069761,0.450115,0.391788,0.228666
43,1.4667,720,1280,335,493,302,508,539,1224,-0.005132,0.462366,0.288372,-0.310791,0.465105,0.285644,-0.305442,0.466593,0.285528,-0.305456,0.468123,0.28538,-0.30551,0.460407,0.285658,-0.304822,0.458604,0.285588,-0.30488,0.456844,0.285521,-0.304906,0.470459,0.285384,-0.237712,0.453843,0.28562,-0.235014,0.465205,0.291056,-0.2823,0.459029,0.290791,-0.281636,0.485797,0.297842,-0.169226,0.4381,0.29699,-0.15974,0.498332,0.319751,-0.138563,0.425289,0.319307,-0.12615,0.508958,0.339638,-0.188503,0.418118,0.338373,-0.176354,0.512713,0.344012,-0.207065,0.413692,0.343076,-0.192933,0.509554,0.344727,-0.227005,0.415742,0.343309,-0.217265,0.507849,0.343331,-0.197099,0.41839,0.342131,-0.186657,0.476667,0.337113,-0.006911,0.447498,0.337873,0.006932,0.472269,0.363209,-0.031722,0.450797,0.36333,0.072658,0.475129,0.39084,0.084355,0.455729,0.380444,0.246662,0.474096,0.393241,0.090813,0.456442,0.383526,0.261695,0.472112,0.401311,0.01327,0.453629,0.394192,0.198835
